ANALYTE,category,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_quatN,fr_unbrch_alkane
Lysophosphatidylcholine LPC(20:3/0:0),Glycerophospholipids [GP],11.78556657,-4.504321278,11.78556657,0.01706985,0.056384091,545.698,493.282,545.3481396,216,0.305385661,-0.756117796,0.756117796,0.305385661,0.864864865,1.432432432,2.054054054,3.711810823,701.1344571,27.83237007,23.64629091,24.5407181,17.55546065,13.74728438,15.20787786,10.26125908,11.67208405,5.393619283,6.3577202,3.135010121,3.869452284,-1.28,43358188.6,35.72,22.68121153,27.56772713,225.1339201,28.26732713,25.86248672,0,0,7.822697123,5.969305288,9.359585469,0,0,0,75.48396596,38.52492974,6.420821623,27.74989791,37.6269126,13.79200241,0,0,90.07756306,47.50841825,36.45612064,0,4.893411603,0,7.822697123,69.17124818,23.14394275,0,83.97359667,36.45612064,0,105.12,26.50285076,19.35952447,19.63458555,17.44860889,19.26246487,44.94575136,0,27.21903605,41.8275849,9.260610116,26.61040638,23.47245765,9.793751951,0,-0.44019044,0,24.29397235,1.858610353,1.216547312,0.75,37,1,8,0,0,0,0,0,0,7,1,9,24,0,0,0,0,5.468,147.8737,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,6,0,0,0,0,1,1,0,0,0,0,1,1,0,1,6
Lysophosphatidylcholine LPC(20:1/0:0),Glycerophospholipids [GP],11.82083238,-4.491943582,11.82083238,0.007877021,0.0469633,549.73,493.282,549.3794398,220,0.305374104,-0.756117796,0.756117796,0.305374104,0.837837838,1.351351351,1.891891892,3.54146174,622.1421454,27.83237007,24.16531696,25.05974415,17.55546065,14.44762455,15.90821803,10.96836586,12.37919084,6.015954896,6.980055812,3.644134072,4.378576235,-0.76,43358188.6,36.24,23.15557622,28.07621667,226.5131262,28.26732713,25.86248672,0,0,7.822697123,5.969305288,9.359585469,0,0,0,83.28399364,32.10410811,6.420821623,27.74989791,37.6269126,13.79200241,0,0,115.7608496,47.50841825,12.15204021,0,4.893411603,0,7.822697123,69.17124818,23.14394275,0,109.6568832,12.15204021,0,105.12,26.50285076,19.35952447,13.21376393,17.44860889,19.26246487,77.04985948,0,21.14301595,23.59952458,9.260610116,26.68862991,23.51832961,9.811355593,0,-0.392316212,0,22.00046849,1.931208343,1.247879819,0.892857143,37,1,8,0,0,0,0,0,0,7,1,9,26,0,0,0,0,5.916,148.0617,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,1,12
Lysophosphatidylcholine LPC(20:2/0:0),Glycerophospholipids [GP],11.81665703,-4.494327369,11.81665703,0.009855258,0.051443602,547.714,493.282,547.3637897,218,0.305374104,-0.756117796,0.756117796,0.305374104,0.864864865,1.432432432,2.027027027,3.581721036,661.4063285,27.83237007,23.90580394,24.80023113,17.55546065,14.09745446,15.55804795,10.61481247,12.02563744,5.70478709,6.668888006,3.384821496,4.119263659,-1.02,43358188.6,35.98,22.9182623,27.8219326,225.8235232,28.26732713,25.86248672,0,0,7.822697123,5.969305288,9.359585469,0,0,0,76.17356899,38.52492974,6.420821623,27.74989791,37.6269126,13.79200241,0,0,102.9192063,47.50841825,24.30408043,0,4.893411603,0,7.822697123,69.17124818,23.14394275,0,96.81523992,24.30408043,0,105.12,26.50285076,19.35952447,13.21376393,17.44860889,32.10410811,51.36657298,0,21.14301595,35.75156479,9.260610116,26.67581778,23.51198742,9.808427341,0,-0.397089454,0,23.06882295,1.896712419,1.240877097,0.821428571,37,1,8,0,0,0,0,0,0,7,1,9,25,0,0,0,0,5.692,147.9677,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,4,0,0,0,0,1,1,0,0,0,0,1,1,0,1,9
Lysophosphatidylcholine LPC(20:3/0:0),Glycerophospholipids [GP],11.78556657,-4.504321278,11.78556657,0.01706985,0.056384091,545.698,493.282,545.3481396,216,0.305385661,-0.756117796,0.756117796,0.305385661,0.864864865,1.432432432,2.054054054,3.711810823,701.1344571,27.83237007,23.64629091,24.5407181,17.55546065,13.74728438,15.20787786,10.26125908,11.67208405,5.393619283,6.3577202,3.135010121,3.869452284,-1.28,43358188.6,35.72,22.68121153,27.56772713,225.1339201,28.26732713,25.86248672,0,0,7.822697123,5.969305288,9.359585469,0,0,0,75.48396596,38.52492974,6.420821623,27.74989791,37.6269126,13.79200241,0,0,90.07756306,47.50841825,36.45612064,0,4.893411603,0,7.822697123,69.17124818,23.14394275,0,83.97359667,36.45612064,0,105.12,26.50285076,19.35952447,19.63458555,17.44860889,19.26246487,44.94575136,0,27.21903605,41.8275849,9.260610116,26.61040638,23.47245765,9.793751951,0,-0.44019044,0,24.29397235,1.858610353,1.216547312,0.75,37,1,8,0,0,0,0,0,0,7,1,9,24,0,0,0,0,5.468,147.8737,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,6,0,0,0,0,1,1,0,0,0,0,1,1,0,1,6
Lysophosphatidylcholine LPC(22:4/0:0),Glycerophospholipids [GP],11.81957605,-4.504212856,11.81957605,0.016098279,0.046935693,571.736,517.304,571.3637897,226,0.305374105,-0.756117796,0.756117796,0.305374105,0.820512821,1.358974359,1.897435897,3.687014823,771.7627092,29.24658363,24.80099145,25.69541864,18.55546065,14.39711429,15.85770778,10.61481247,12.02563744,5.582451477,6.546552393,3.219749735,3.954191897,-1.54,115236528.4,37.46,24.27250968,29.27039955,237.1742013,28.26732713,25.86248672,0,0,7.822697123,5.969305288,9.359585469,0,0,0,74.79436292,51.36657298,6.420821623,27.74989791,37.6269126,13.79200241,0,0,90.07756306,47.50841825,48.60816085,0,4.893411603,0,7.822697123,69.17124818,23.14394275,0,83.97359667,48.60816085,0,105.12,26.50285076,19.35952447,19.63458555,17.44860889,38.52492974,25.68328649,0,21.14301595,60.05564522,9.260610116,26.66069868,23.52140444,9.811481358,0,-0.420114177,0,28.156421,1.855353621,1.220310642,0.7,39,1,8,0,0,0,0,0,0,7,1,9,25,0,0,0,0,6.0242,157.0137,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,8,0,0,0,0,1,1,0,0,0,0,1,1,0,1,5
Lysophosphatidylcholine LPC(22:6/0:0),Glycerophospholipids [GP],11.78330338,-4.514884732,11.78330338,0.023852707,0.074418403,567.704,517.304,567.3324896,222,0.305689475,-0.756117796,0.756117796,0.305689475,0.794871795,1.256410256,1.717948718,3.803903443,853.8623316,29.24658363,24.2819654,25.17639259,18.55546065,13.69677412,15.1573676,9.880832239,11.29165721,4.984910649,5.949011565,2.791293097,3.52573526,-2.06,115236528.4,36.94,23.79577172,28.76120619,235.7949953,28.26732713,25.86248672,0,0,7.822697123,5.969305288,9.359585469,0,0,0,79.83597848,44.94575136,6.420821623,27.74989791,37.6269126,13.79200241,0,0,64.39427657,47.50841825,72.91224128,0,4.893411603,0,7.822697123,69.17124818,23.14394275,0,58.29031018,72.91224128,0,105.12,26.50285076,19.35952447,19.63458555,17.44860889,38.52492974,0,0,33.29505616,72.20768543,9.260610116,26.58760184,23.47610179,9.795682784,0,-0.473999218,0,30.51721807,1.70906511,1.193885183,0.566666667,39,1,8,0,0,0,0,0,0,7,1,9,23,0,0,0,0,5.5762,156.8257,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,12,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
Lysophosphatidylcholine LPC(O-16:0/0:0),Glycerophospholipids [GP],11.66874105,-4.384117348,11.66874105,0.051585333,0.117864003,481.655,429.239,481.353225,194,0.267671582,-0.7561178,0.7561178,0.267671582,0.75,1.21875,1.6875,3.40170737,458.2606144,24.13369946,21.39526135,22.28968854,15.1616138,12.82466809,14.28526157,9.915066721,11.32589169,5.389011059,6.353111975,3.30723397,4.041676133,-0.01,4171908.013,31.99,20.37069494,24.62886603,197.5814387,28.26732713,19.25560476,0,0,7.822697123,0,4.565048285,0,0,0,90.3944183,6.420821623,6.606881965,34.35677988,32.83237542,7.822697123,0,0,102.9192063,54.11530021,0,0,4.893411603,0,7.822697123,69.80882485,18.34940556,0,96.81523992,0,0,88.05,13.92666351,14.56498728,19.82064589,17.63466923,12.84164325,77.04985948,0,21.14301595,6.9237372,13.78435728,27.21750141,11.66874105,9.813772721,0,0,0,17.34040134,3.152023121,1.446449248,1,32,1,7,0,0,0,0,0,0,6,1,8,24,0,0,0,0,5.053,129.5477,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,14
Lysophosphatidylcholine LPC(P-16:0/0:0),Glycerophospholipids [GP],11.65475571,-4.40213393,11.65475571,0.020015432,0.094059552,479.639,429.239,479.337575,192,0.267672305,-0.756117796,0.756117796,0.267672305,0.875,1.40625,1.9375,3.503675379,495.3713324,24.13369946,21.13574833,22.03017552,15.1616138,12.51327684,13.97387032,9.626838474,11.03766344,5.14195074,6.106051657,3.095086687,3.82952885,-0.43,4171908.013,31.57,19.98702553,24.21712824,196.8918357,28.26732713,25.86248672,0,0,7.822697123,0,4.565048285,0,0,0,77.55277505,18.91766335,0,34.01197836,32.83237542,7.822697123,0,0,96.49838469,47.50841825,12.33810056,0,4.893411603,0,7.822697123,63.20194289,18.34940556,0,90.3944183,12.33810056,0,88.05,13.92666351,14.56498728,19.82064589,11.02778726,12.84164325,70.62903785,6.262080448,27.21903605,6.9237372,13.78435728,26.97727775,11.65475571,9.779883832,0,0,0,19.38452174,2.433309603,1.40914026,0.916666667,32,1,7,0,0,0,0,0,0,6,1,8,23,0,0,0,0,5.1766,129.2037,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,11
Lysophosphatidylethanolamine LPE(20:4/0:0),Glycerophospholipids [GP],11.6876184,-4.257168028,11.6876184,0.064618737,0.080613167,501.601,457.249,501.2855394,196,0.471818497,-0.462822778,0.471818497,0.462822778,0.882352941,1.441176471,2,3.678901445,661.6495987,25.33237007,20.55587987,21.45030706,16.40901404,12.16491984,13.66036496,7.703792122,9.157301445,4.448255919,5.432478433,2.620177396,3.39130182,-1.54,15311251.23,32.46,23.21352287,23.61258372,204.7195763,20.47046943,12.71084835,0,0,0,13.79200241,13.84203151,4.565048285,0,0,68.3735413,44.94575136,12.96557803,13.21376393,33.14388174,13.79200241,0,5.733667477,77.23591982,26.3654023,48.60816085,0,5.733667477,0,7.822697123,48.43861297,23.14394275,0,71.13195343,48.60816085,0,128.31,26.50285076,19.35952447,26.17934196,6.420821623,25.68328649,25.68328649,0,6.076020107,58.50337227,10.47053043,25.47339821,20.99557784,9.66773728,5.162916638,-0.443055395,0,25.37647105,1.329677955,-4.257168028,0.64,34,4,8,0,0,0,0,0,0,7,3,9,22,0,0,0,0,5.1285,136.1535,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,8,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3
Phosphatidylethanolamine PE(18:0/20:4),Glycerophospholipids [GP],12.54039186,-4.388619303,12.54039186,0.044331999,0.027110294,768.07,689.446,767.5465051,308,0.471859239,-0.461628173,0.471859239,0.461628173,0.566037736,1,1.509433962,4.264739118,1012.247758,38.93053562,33.73887135,34.63329854,25.8408657,21.11133167,22.60677679,13.86158415,15.31509347,8.717834238,9.702056751,5.567543355,6.332859174,-2.03,1.45612E+11,50.97,39.65683803,39.4769826,323.7693679,20.10080499,6.606881965,6.103966388,0,0,19.7613077,18.63656869,4.565048285,0,0,165.1887812,51.36657298,19.38639965,13.21376393,37.56875449,19.7613077,0,5.733667477,186.892803,26.3654023,48.60816085,0,5.733667477,0,7.822697123,49.30139087,32.67534288,0,180.7888366,48.60816085,0,134.38,32.47215605,19.04753426,32.60016358,12.84164325,38.52492974,102.733146,0,6.076020107,56.37961515,24.25488771,32.67875782,34.79517655,0,5.33776673,-0.892195256,0,44.29993069,3.641404986,-4.388619303,0.76744186,53,3,9,0,0,0,0,0,0,8,2,10,39,0,0,0,0,11.9409,219.5727,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,8,0,0,0,0,2,2,0,0,0,0,1,1,0,0,16
Phosphatidylcholine PC(18:2/15:0),Glycerophospholipids [GP],12.61008014,-4.618110837,12.61008014,0.031519021,0.020324988,744.048,665.424,743.5465051,300,0.305765804,-0.756117339,0.756117339,0.305765804,0.607843137,1.058823529,1.588235294,4.408827281,933.1233834,37.89500171,33.55326152,34.44768871,24.48731231,20.54386629,22.00445978,15.00483755,16.41566252,8.724365408,9.688466324,5.448303978,6.176937536,-1.51,36288979340,49.49,34.26994235,38.03804001,313.0486042,27.89766269,19.75852033,6.103966388,0,7.822697123,11.93861058,14.15412265,0,0,0,140.8847008,44.94575136,12.84164325,27.74989791,42.05178534,19.7613077,0,0,180.4719814,47.50841825,24.30408043,0,4.893411603,0,7.822697123,70.03402607,32.67534288,0,174.368015,24.30408043,0,111.19,32.47215605,19.04753426,26.05540717,23.86943051,57.78739461,77.04985948,0,21.14301595,38.15155483,18.52122023,33.78855663,37.3818208,0,0,-0.847850416,0,34.81436018,4.175494477,1.159840563,0.853658537,51,0,9,0,0,0,0,0,0,8,0,10,37,0,0,0,0,10.5539,208.3019,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,4,0,0,0,0,2,2,0,0,0,0,1,1,0,1,17
Phosphatidylcholine PC(16:0/18:2),Glycerophospholipids [GP],12.63332011,-4.621127765,12.63332011,0.032368753,0.020117121,758.075,677.435,757.5621552,306,0.305765804,-0.756117339,0.756117339,0.305765804,0.596153846,1.019230769,1.5,4.41072935,948.7585622,38.60210849,34.2603683,35.15479549,24.98731231,21.06070305,22.52129653,15.38973773,16.8005627,9.002143186,9.966244102,5.644722528,6.373356087,-1.51,59011811418,50.49,35.2076635,38.22181688,319.4135464,27.89766269,19.75852033,6.103966388,0,7.822697123,11.93861058,14.15412265,0,0,0,153.726344,38.52492974,12.84164325,27.74989791,42.05178534,19.7613077,0,0,186.892803,47.50841825,24.30408043,0,4.893411603,0,7.822697123,70.03402607,32.67534288,0,180.7888366,24.30408043,0,111.19,26.50285076,19.04753426,32.02471246,17.44860889,57.78739461,89.89150272,0,21.14301595,38.15155483,18.52122023,33.81873662,37.42322383,0,0,-0.848019702,0,36.23310181,4.187464957,1.157714712,0.857142857,52,0,9,0,0,0,0,0,0,8,0,10,38,0,0,0,0,10.944,212.9189,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,4,0,0,0,0,2,2,0,0,0,0,1,1,0,1,19
Phosphatidylcholine PC(18:0/18:2),Glycerophospholipids [GP],12.64184492,-4.62740237,12.64184492,0.034821692,0.019843871,786.129,701.457,785.5934553,318,0.305765999,-0.756117339,0.756117339,0.305765999,0.574074074,1,1.5,4.395075101,980.1242862,40.01632206,35.67458186,36.56900905,25.98731231,22.04386629,23.50445978,16.06549772,17.47632269,9.474365408,10.43846632,5.978634064,6.707267622,-1.51,1.55992E+11,52.49,37.0890488,40.16158357,332.1434306,27.89766269,19.75852033,6.103966388,0,7.822697123,11.93861058,14.15412265,0,0,0,160.1471657,44.94575136,12.84164325,27.74989791,42.05178534,19.7613077,0,0,199.7344462,47.50841825,24.30408043,0,4.893411603,0,7.822697123,70.03402607,32.67534288,0,193.6304798,24.30408043,0,111.19,26.50285076,19.04753426,32.02471246,17.44860889,44.94575136,115.5747892,0,21.14301595,38.15155483,18.52122023,33.84358756,37.47648328,0,0,-0.866080404,0,39.17340365,4.193966295,1.150861833,0.863636364,54,0,9,0,0,0,0,0,0,8,0,10,40,0,0,0,0,11.7242,222.1529,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,4,0,0,0,0,2,2,0,0,0,0,1,1,0,1,20
Phosphatidylcholine PC(16:0/20:4),Glycerophospholipids [GP],12.65064881,-4.628648966,12.65064881,0.036581643,0.020010287,782.097,701.457,781.5621552,314,0.305765804,-0.756117339,0.756117339,0.305765804,0.592592593,1.055555556,1.574074074,4.426798428,1065.295704,40.01632206,35.15555581,36.049983,25.98731231,21.34352612,22.80411961,15.33151749,16.74234246,8.863387853,9.82748877,5.526965837,6.255599395,-2.03,1.55992E+11,51.97,36.59915655,39.65683803,330.7642245,27.89766269,19.75852033,6.103966388,0,7.822697123,11.93861058,14.15412265,0,0,0,152.347138,51.36657298,12.84164325,27.74989791,42.05178534,19.7613077,0,0,174.0511597,47.50841825,48.60816085,0,4.893411603,0,7.822697123,70.03402607,32.67534288,0,167.9471933,48.60816085,0,111.19,32.47215605,19.04753426,26.05540717,17.44860889,70.62903785,64.20821623,0,21.14301595,62.45563525,18.52122023,33.83245129,37.46509171,0,0,-0.86235564,0,41.31831328,4.074685889,1.144035692,0.772727273,54,0,9,0,0,0,0,0,0,8,0,10,38,0,0,0,0,11.2762,221.9649,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,8,0,0,0,0,2,2,0,0,0,0,1,1,0,1,15
Sphingomyelin SM(d18:0/16:0),Sphingolipids [SP],12.79678755,-4.549198131,12.79678755,0.015737182,0.037870808,705.059,623.411,704.5832249,288,0.267653175,-0.756118004,0.756118004,0.267653175,0.645833333,1.020833333,1.416666667,4.41035892,763.248306,35.77368137,32.45789299,33.35232018,23.00414906,20.3841106,21.84470409,15.35544531,16.76627028,9.345397824,10.30949874,6.03898169,6.761949826,-0.5,8630718069,47.5,32.41027691,33.97167499,297.6534095,28.84725278,13.15163837,0,5.907179729,7.822697123,0,9.359585469,0,0,0,174.368015,12.84164325,6.420821623,39.89570513,32.89004965,13.72987685,5.316788604,0,205.7762871,40.90153628,0,0,10.21020021,0,7.822697123,68.54408148,18.40707979,0,193.6304798,0,0,107.92,19.96850434,19.35952447,19.12094366,23.86943051,38.52492974,128.4164325,0,21.14301595,19.164263,9.047494323,23.17999815,25.20231555,13.84609644,0,-0.164102989,-0.790674812,32.33822387,4.714235318,1.312797364,0.974358974,48,2,8,0,0,0,0,0,0,6,2,9,37,0,0,0,0,10.0025,200.9714,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,22
Sphingomyelin SM(d18:0/18:0),Sphingolipids [SP],12.82934338,-4.551757076,12.82934338,0.015882362,0.037000089,733.113,647.433,732.6145251,300,0.267653175,-0.756118004,0.756118004,0.267653175,0.62,0.98,1.36,4.363550065,793.5136273,37.18789493,33.87210656,34.76653375,24.00414906,21.3841106,22.84470409,16.06255209,17.47337706,9.845397824,10.80949874,6.39253508,7.115503217,-0.5,22838660463,49.5,34.27930926,35.88326491,310.3832937,28.84725278,13.15163837,0,5.907179729,7.822697123,0,9.359585469,0,0,0,187.2096582,12.84164325,6.420821623,39.89570513,32.89004965,13.72987685,5.316788604,0,218.6179303,40.90153628,0,0,10.21020021,0,7.822697123,68.54408148,18.40707979,0,206.4721231,0,0,107.92,19.96850434,19.35952447,19.12094366,23.86943051,38.52492974,141.2580757,0,21.14301595,19.164263,9.047494323,23.21652513,25.25498197,13.87201655,0,-0.162601969,-0.791259949,35.20908287,4.725629319,1.314514967,0.975609756,50,2,8,0,0,0,0,0,0,6,2,9,39,0,0,0,0,10.7827,210.2054,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,24
Sphingomyelin SM(d18:1/16:1),Sphingolipids [SP],12.76356235,-4.578064344,12.76356235,0.001931386,0.029517925,701.027,623.411,700.5519248,284,0.267653377,-0.756118003,0.756118003,0.267653377,0.708333333,1.145833333,1.645833333,4.543717254,844.8229099,35.77368137,31.93886695,32.83329414,23.00414906,19.70060718,21.16120067,14.63427695,16.04510192,8.655596852,9.619697768,5.43885086,6.161818997,-1.02,8630718069,46.98,31.92582353,33.47574407,296.2742034,28.84725278,13.15163837,0,5.907179729,7.822697123,0,9.359585469,0,0,0,140.8847008,44.94575136,6.420821623,39.89570513,32.89004965,13.72987685,5.316788604,0,180.0930006,40.90153628,24.30408043,0,10.21020021,0,7.822697123,68.54408148,18.40707979,0,167.9471933,24.30408043,0,107.92,19.96850434,19.35952447,19.12094366,17.44860889,51.36657298,96.31232434,6.076020107,27.21903605,31.31630322,9.047494323,23.08415532,25.14689842,13.69339906,0,-0.209164718,-0.885084821,34.95753041,4.597942557,1.253212665,0.871794872,48,2,8,0,0,0,0,0,0,6,2,9,35,0,0,0,0,9.5545,200.7834,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,18
Sphingomyelin SM(d18:2/24:1),Sphingolipids [SP],12.86479987,-4.587574547,12.86479987,0.002729758,0.027507505,811.227,719.499,810.6614753,330,0.267653377,-0.756118003,0.756118003,0.267653377,0.607142857,1.017857143,1.464285714,4.315531423,1011.124008,41.43053562,37.33620817,38.23063536,27.00414906,23.3504371,24.81103058,17.0972453,18.50807027,10.29484274,11.25894366,6.560515266,7.283483403,-1.28,4.21842E+11,54.72,39.1953884,40.8997205,346.5041373,28.84725278,13.15163837,0,5.907179729,7.822697123,0,9.359585469,0,0,0,172.2992059,64.20821623,6.420821623,39.89570513,32.89004965,13.72987685,5.316788604,0,218.6179303,40.90153628,36.45612064,0,10.21020021,0,7.822697123,68.54408148,18.40707979,0,206.4721231,36.45612064,0,107.92,19.96850434,19.35952447,19.12094366,17.44860889,38.52492974,147.6788973,6.076020107,27.21903605,43.46834343,9.047494323,23.19588172,25.31144114,13.77248894,0,-0.201961358,-0.888177972,47.61104574,4.583639351,1.254531317,0.85106383,56,2,8,0,0,0,0,0,0,6,2,9,42,0,0,0,0,12.4513,237.6254,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,23
Diglyceride DG(16:0/18:2/0:0),Glycerolipids [GL],12.11116968,-0.772159745,12.11116968,0.067773887,0.047766905,592.946,524.402,592.5066753,246,0.305765415,-0.461628653,0.461628653,0.305765415,0.547619048,0.952380952,1.452380952,3.585909753,642.0674852,30.77368137,27.76594798,27.76594798,20.63375892,17.89457849,17.89457849,11.95083095,11.95083095,7.747949996,7.747949996,4.994741829,4.994741829,-1.62,965074918.8,40.38,33.87697939,31.31861816,259.8423295,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,147.3055224,44.94575136,12.84164325,6.606881965,24.16932767,11.93861058,0,0,186.892803,13.21376393,24.30408043,0,0,0,0,36.36286829,19.06280028,0,180.7888366,24.30408043,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,51.36657298,102.733146,0,0,38.15155483,9.473725908,10.55929598,24.13909052,9.512851487,0,-0.603180718,0,37.96657068,4.092038719,0,0.837837838,42,1,5,0,0,0,0,0,0,5,1,5,32,0,0,0,0,10.7285,177.5948,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,18
Diglyceride DG(18:1/18:2/0:0),Glycerolipids [GL],12.12710492,-0.779133888,12.12710492,0.075085131,0.044982403,618.984,548.424,618.5223253,256,0.305765415,-0.461628653,0.461628653,0.305765415,0.522727273,0.909090909,1.409090909,3.60677406,711.3015357,32.18789493,28.92064851,28.92064851,21.63375892,18.54440841,18.54440841,12.29247896,12.29247896,7.906198286,7.906198286,5.047714704,5.047714704,-1.88,2555365886,42.12,35.5973321,33.0218281,271.8826107,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,133.7742761,70.62903785,12.84164325,6.606881965,24.16932767,11.93861058,0,0,186.892803,13.21376393,36.45612064,0,0,0,0,36.36286829,19.06280028,0,180.7888366,36.45612064,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,64.20821623,89.89150272,0,0,50.30359504,9.473725908,10.56559654,24.17844936,9.526070988,0,-0.61677776,0,41.93571958,4.077607965,0,0.794871795,44,1,5,0,0,0,0,0,0,5,1,5,33,0,0,0,0,11.2847,186.7348,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,17
Diglyceride DG(18:1/18:1/0:0),Glycerolipids [GL],12.13261452,-0.774360645,12.13261452,0.070909783,0.04399656,621,548.424,620.5379754,258,0.305765415,-0.461628653,0.461628653,0.305765415,0.5,0.840909091,1.227272727,3.577479665,671.4241258,32.18789493,29.18016154,29.18016154,21.63375892,18.89457849,18.89457849,12.64603235,12.64603235,8.217366093,8.217366093,5.30702728,5.30702728,-1.62,2555365886,42.38,35.85452887,33.27657675,272.5722137,14.5802533,6.606881965,6.103966388,0,0,11.93861058,9.589074368,0,0,0,140.8847008,64.20821623,12.84164325,6.606881965,24.16932767,11.93861058,0,0,199.7344462,13.21376393,24.30408043,0,0,0,0,36.36286829,19.06280028,0,193.6304798,24.30408043,0,72.83,6.103966388,14.69560176,25.1523745,12.84164325,51.36657298,115.5747892,0,0,38.15155483,9.473725908,10.57478937,24.18688721,9.529754217,0,-0.607073645,0,40.8714172,4.110892319,0,0.846153846,44,1,5,0,0,0,0,0,0,5,1,5,34,0,0,0,0,11.5087,186.8288,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,20
